,created_at,url,id
8,2022-05-23T06:23:30Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,17075
9,2022-05-28T06:45:02Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,17075
10,2022-05-29T19:55:39Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,17075
11,2022-06-07T06:28:05Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,17075
12,2022-06-20T19:11:24Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,17075
13,2022-06-27T20:00:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,17075
14,2022-06-28T21:02:16Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,17075
15,2022-07-20T23:59:58Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,17075
16,2022-07-27T00:32:50Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,17075
17,2022-08-02T22:50:17Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,17075
18,2022-08-09T18:47:54Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,17075
0,2022-03-18T02:49:01Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,16802
1,2022-04-04T01:29:52Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,16802
2,2022-04-11T06:30:35Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,16802
3,2022-04-18T07:14:17Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,16802
4,2022-04-25T03:06:46Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,16802
5,2022-05-02T06:37:53Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,16802
6,2022-05-06T07:36:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,16802
7,2022-05-15T05:41:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,16802
8,2022-05-22T22:51:11Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,16802
9,2022-06-06T04:46:14Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,16802
10,2022-06-12T06:15:09Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,16802
11,2022-06-20T06:46:23Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,16802
